year,week,college,signingBonus_diff,awareness_rating,shortRouteRunning_diff,press_diff,carrying_diff,strength_rating,catchInTraffic_rating,pursuit_rating,plyrAssetname,breakSack_diff,plyrPortrait_diff,catching_rating,spinMove_rating,acceleration_diff,breakTackle_diff,height,finesseMoves_rating,strength_diff,runBlock_rating,tackle_rating,runBlock_diff,kickPower_diff,zoneCoverage_rating,plyrBirthdate,awareness_diff,runningStyle_rating,totalSalary,trucking_rating,toughness_diff,hitPower_diff,tackle_diff,jukeMove_rating,playRecognition_rating,shortRouteRunning_rating,status,lastName,jerseyNum_diff,jerseyNum,breakSack_rating,passBlockFinesse_diff,jumping_rating,throwAccuracyDeep_diff,stamina_diff,throwAccuracyShort_diff,powerMoves_diff,throwOnTheRun_diff,zoneCoverage_diff,jukeMove_diff,speed_diff,release_rating,agility_diff,hitPower_rating,throwAccuracyMid_rating,kickAccuracy_rating,impactBlocking_diff,stamina_rating,plyrPortrait,kickPower_rating,throwUnderPressure_rating,team,signingBonus,height_diff,playAction_diff,throwUnderPressure_diff,changeOfDirection_diff,blockShedding_rating,fullNameForSearch,overall_rating,deepRouteRunning_diff,passBlockFinesse_rating,runBlockFinesse_diff,throwPower_rating,kickReturn_rating,leadBlock_rating,bCVision_rating,primaryKey_diff,mediumRouteRunning_diff,playAction_rating,totalSalary_diff,teamId_diff,leadBlock_diff,catchInTraffic_diff,mediumRouteRunning_rating,acceleration_rating,spinMove_diff,yearsPro_diff,spectacularCatch_rating,injury_rating,weight,playRecognition_diff,deepRouteRunning_rating,firstName,yearsPro,manCoverage_diff,catching_diff,throwAccuracyShort_rating,position,overall_diff,weight_diff,bCVision_diff,throwPower_diff,speed_rating,runBlockPower_rating,injury_diff,toughness_rating,throwOnTheRun_rating,jumping_diff,spectacularCatch_diff,manCoverage_rating,stiffArm_rating,throwAccuracyMid_diff,trucking_diff,passBlock_diff,powerMoves_rating,iteration,stiffArm_diff,passBlockPower_rating,impactBlocking_rating,carrying_rating,breakTackle_rating,plyrHandedness,kickReturn_diff,passBlock_rating,changeOfDirection_rating,press_rating,passBlockPower_diff,pursuit_diff,release_diff,throwAccuracyDeep_rating,age_diff,archetype,runBlockPower_diff,runBlockFinesse_rating,finesseMoves_diff,blockShedding_diff,kickAccuracy_diff,teamId,agility_rating,age,primaryKey
2024,9,Penn State,0.0,95,0.0,0.0,0.0,87,44,94,ParsonsMicah_21476,0.0,0.0,62,61,0.0,0.0,75,96,0.0,45,89,0.0,0.0,64,5/26/1999,0.0,Default Stride Loose,7300000,62,0.0,0.0,0.0,71,93,40,published,Parsons,0.0,11,12,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,84,6,20,0.0,89,1058,20,15,Cowboys,9780000,0.0,0.0,0.0,0.0,77,Micah Parsons,97,0.0,45,0.0,30,60,20,71,0.0,0.0,6,0.0,0.0,0.0,0.0,36,95,0.0,0.0,47,93,245,0.0,31,Micah,2,0.0,0.0,6,RE,0.0,0.0,0.0,0.0,92,45,0.0,87,6,0.0,0.0,61,58,0.0,0.0,0.0,89,week-9,0.0,45,81,69,57,Right,0.0,45,77,57,0.0,0.0,0.0,6,0.0,DE_SmallerSpeedRusher,0.0,45,0.0,1.0,0.0,11,91,24,21476
2024,9,Georgia,0.0,94,0.0,0.0,0.0,86,53,35,ChubbNick_13129,0.0,0.0,69,74,0.0,0.0,71,12,0.0,37,29,0.0,0.0,16,12/27/1995,0.0,Default Stride High and Tight,25180000,93,0.0,0.0,0.0,88,18,56,published,Chubb,0.0,24,28,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,35,20,12,0.0,94,8846,17,15,Browns,15860000,0.0,0.0,0.0,0.0,29,Nick Chubb,97,0.0,25,0.0,26,35,37,95,0.0,0.0,15,0.0,0.0,0.0,0.0,48,90,0.0,0.0,54,90,227,0.0,41,Nick,5,0.0,0.0,25,HB,0.0,0.0,0.0,0.0,91,34,0.0,92,17,0.0,0.0,12,96,0.0,0.0,0.0,18,week-9,0.0,39,35,96,99,Right,0.0,65,82,13,0.0,0.0,0.0,15,0.0,HB_PowerBack,0.0,30,0.0,0.0,0.0,5,83,27,13129
2024,9,Maryland,0.0,95,0.0,0.0,0.0,62,92,35,DiggsStefon_2454,0.0,0.0,98,89,0.0,0.0,72,10,0.0,53,27,0.0,0.0,38,11/29/1993,-1.0,Default Stride Loose,60730000,42,0.0,0.0,0.0,97,20,96,published,Diggs,0.0,14,27,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,12,23,30,0.0,95,7085,30,20,Bills,72080000,0.0,0.0,0.0,0.0,34,Stefon Diggs,97,0.0,22,0.0,46,85,29,94,0.0,0.0,18,0.0,0.0,0.0,0.0,96,94,0.0,0.0,97,94,191,0.0,96,Stefon,8,0.0,0.0,27,WR,0.0,0.0,0.0,0.0,92,36,0.0,92,27,0.0,0.0,33,64,0.0,0.0,0.0,10,week-9,0.0,20,49,74,84,Right,0.0,39,94,27,0.0,0.0,0.0,18,0.0,WR_DeepThreat,0.0,33,0.0,0.0,0.0,3,92,29,2454
2024,9,BYU,0.0,99,0.0,0.0,0.0,76,60,97,WarnerFred_13203,0.0,0.0,75,53,0.0,0.0,75,60,0.0,45,94,0.0,0.0,86,11/19/1996,0.0,Short Stride Bread Loaf,57720000,46,0.0,0.0,0.0,59,99,15,published,Warner,0.0,54,12,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,83,6,10,0.0,97,9101,13,10,49ers,38760000,0.0,0.0,0.0,0.0,78,Fred Warner,97,0.0,45,0.0,14,10,23,56,0.0,0.0,6,0.0,0.0,0.0,0.0,5,92,0.0,0.0,60,96,230,0.0,5,Fred,5,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,86,45,0.0,88,6,0.0,0.0,76,34,0.0,0.0,0.0,52,week-9,0.0,45,78,63,21,Left,0.0,45,84,58,0.0,0.0,0.0,6,0.0,MLB_FieldGeneral,0.0,45,0.0,0.0,0.0,15,84,26,13203
2024,9,Eastern Michigan,0.0,99,0.0,0.0,0.0,85,29,98,CrosbyMaxx_20571,0.0,0.0,41,30,1.0,0.0,77,97,0.0,45,95,0.0,0.0,48,8/22/1997,1.0,Long Stride Loose,59400000,34,0.0,2.0,1.0,34,97,25,published,Crosby,0.0,98,12,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0.0,85,6,12,0.0,90,9426,17,10,Raiders,38880000,0.0,0.0,0.0,0.0,84,Maxx Crosby,97,0.0,45,0.0,22,20,20,41,0.0,0.0,6,0.0,0.0,0.0,0.0,20,89,0.0,0.0,31,94,255,1.0,16,Maxx,4,0.0,0.0,6,LE,1.0,0.0,0.0,0.0,85,46,0.0,86,6,0.0,0.0,40,39,0.0,0.0,0.0,87,week-9,0.0,44,83,41,27,Right,0.0,45,72,25,0.0,1.0,0.0,6,0.0,DE_SmallerSpeedRusher,0.0,45,0.0,0.0,0.0,23,84,26,20571
2024,9,Wisconsin,0.0,99,0.0,0.0,0.0,85,52,97,WattTJ_12562,0.0,0.0,72,37,0.0,0.0,76,96,0.0,45,95,0.0,0.0,65,10/11/1994,0.0,Long Stride Loose,77600000,52,0.0,0.0,0.0,46,96,24,published,Watt,0.0,90,12,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,86,6,50,0.0,87,8770,57,16,Steelers,45590000,0.0,0.0,0.0,0.0,89,T.J. Watt,97,0.0,45,0.0,25,6,16,49,0.0,0.0,6,0.0,0.0,0.0,0.0,14,88,0.0,0.0,57,86,252,0.0,7,T.J.,6,0.0,0.0,6,LOLB,0.0,0.0,0.0,0.0,83,45,0.0,95,6,0.0,0.0,59,54,0.0,0.0,0.0,86,week-9,0.0,45,76,53,23,Right,0.0,45,71,43,0.0,0.0,0.0,6,0.0,OLB_SpeedRusher,0.0,45,0.0,0.0,0.0,29,84,28,12562
2024,9,Ole Miss,0.0,98,0.0,0.0,0.0,79,97,33,BrownAJ_20495,0.0,0.0,98,82,0.0,0.0,73,10,0.0,56,23,0.0,0.0,27,6/30/1997,0.0,Default Stride Loose,51460000,77,0.0,0.0,0.0,91,15,92,published,Brown,0.0,11,40,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,0.0,17,29,16,0.0,92,9397,17,30,Eagles,43070000,0.0,0.0,0.0,0.0,26,A.J. Brown,96,0.0,19,0.0,41,72,33,94,0.0,0.0,16,0.0,0.0,0.0,0.0,90,93,0.0,0.0,98,86,226,0.0,86,A.J.,4,0.0,0.0,34,WR,0.0,0.0,0.0,0.0,91,37,0.0,90,40,0.0,0.0,18,87,0.0,0.0,0.0,10,week-9,0.0,24,53,76,89,Right,0.0,41,88,16,0.0,0.0,0.0,25,0.0,WR_Physical,0.0,31,0.0,0.0,0.0,13,87,26,20495
2024,9,Oklahoma,0.0,95,0.0,0.0,0.0,89,58,55,JohnsonLane_927,0.0,0.0,64,50,0.0,0.0,78,60,0.0,97,60,-1.0,0.0,20,5/8/1990,-4.0,Default,7870000,65,0.0,0.0,0.0,54,29,46,published,Johnson,0.0,65,39,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,60,54,22,0.0,88,5902,25,41,Eagles,40620000,0.0,0.0,0.0,0.0,56,Lane Johnson,96,0.0,89,-3.0,65,10,95,60,0.0,0.0,39,0.0,0.0,0.0,0.0,33,80,0.0,0.0,57,84,325,0.0,25,Lane,10,0.0,0.0,59,RT,-2.0,0.0,0.0,0.0,77,98,0.0,91,52,0.0,0.0,12,55,0.0,0.0,0.0,53,week-9,0.0,96,95,67,30,Right,0.0,96,59,10,0.0,0.0,0.0,50,0.0,OT_Power,-1.0,94,0.0,0.0,0.0,13,75,33,927
2024,9,Iowa,0.0,94,0.0,0.0,0.0,82,86,36,KittleGeorge_12836,0.0,0.0,94,64,0.0,0.0,76,18,0.0,77,34,0.0,0.0,24,10/9/1993,0.0,Default Stride Loose,42800000,84,0.0,0.0,0.0,81,35,84,published,Kittle,0.0,85,18,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,38,15,22,0.0,94,8622,19,14,49ers,20920000,0.0,0.0,0.0,0.0,31,George Kittle,96,0.0,58,0.0,30,31,65,90,0.0,0.0,10,0.0,0.0,0.0,0.0,80,89,0.0,0.0,88,86,250,0.0,77,George,6,0.0,0.0,20,TE,0.0,0.0,0.0,0.0,88,76,0.0,98,10,0.0,0.0,15,83,0.0,0.0,0.0,20,week-9,0.0,62,78,75,81,Right,0.0,62,78,20,0.0,0.0,0.0,10,0.0,TE_Possession,0.0,71,0.0,0.0,0.0,15,85,29,12836
2024,9,Alabama,0.0,96,0.0,0.0,0.0,63,63,81,SurtainIIPatrick_21764,0.0,0.0,76,62,0.0,0.0,74,48,0.0,35,68,0.0,0.0,95,4/14/2000,0.0,Long Stride Loose,8360000,32,0.0,0.0,0.0,73,97,30,published,Surtain II,0.0,2,15,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,67,6,11,0.0,96,1301,19,13,Broncos,12600000,0.0,0.0,0.0,0.0,54,Patrick Surtain II,96,0.0,35,0.0,28,55,19,70,0.0,0.0,6,0.0,0.0,0.0,0.0,24,92,0.0,0.0,72,92,202,0.0,20,Patrick,2,0.0,0.0,6,CB,0.0,0.0,0.0,0.0,93,35,0.0,86,6,0.0,0.0,97,46,0.0,0.0,0.0,36,week-9,0.0,35,55,64,55,Right,0.0,35,91,95,0.0,0.0,0.0,6,0.0,CB_MantoMan,0.0,35,0.0,0.0,0.0,4,90,23,21764
2024,9,Florida State,0.0,95,0.0,0.0,0.0,71,55,79,RamseyJalen_17538,0.0,0.0,82,69,0.0,0.0,73,41,0.0,34,74,0.0,0.0,95,10/24/1994,0.0,Short Stride Default,25160000,42,0.0,0.0,0.0,78,92,36,published,Ramsey,0.0,5,34,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,82,26,17,0.0,94,8185,18,17,Dolphins,26310000,0.0,0.0,0.0,0.0,50,Jalen Ramsey,96,0.0,34,0.0,27,80,22,72,0.0,0.0,16,0.0,0.0,0.0,0.0,24,94,0.0,0.0,72,87,208,0.0,12,Jalen,7,0.0,0.0,33,CB,0.0,0.0,0.0,0.0,92,33,0.0,90,24,0.0,0.0,97,57,0.0,0.0,0.0,35,week-9,0.0,33,65,71,68,Right,0.0,21,92,99,0.0,0.0,0.0,21,0.0,CB_MantoMan,0.0,34,0.0,0.0,0.0,12,91,28,17538
2024,9,Mississippi St.,0.0,97,0.0,0.0,0.0,96,14,96,JonesChris_17676,0.0,0.0,29,21,0.0,0.0,78,89,0.0,44,93,0.0,0.0,29,7/3/1994,-2.0,Default Stride High and Tight,15010000,33,0.0,0.0,-1.0,31,94,13,published,Jones,0.0,95,12,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,85,6,17,0.0,87,8082,17,16,Chiefs,78850000,0.0,0.0,0.0,0.0,87,Chris Jones,96,0.0,45,0.0,23,9,19,27,0.0,0.0,6,0.0,0.0,0.0,0.0,6,79,0.0,0.0,16,93,310,-2.0,3,Chris,7,0.0,0.0,6,DT,-1.0,0.0,0.0,0.0,71,46,0.0,93,6,0.0,0.0,23,29,0.0,0.0,0.0,97,week-9,0.0,44,90,29,10,Right,0.0,44,62,13,0.0,0.0,0.0,6,0.0,DT_PowerRusher,0.0,45,0.0,0.0,0.0,9,72,29,17676
2024,9,Alabama,0.0,98,0.0,0.0,0.0,92,22,94,WilliamsQuinnen_20547,0.0,0.0,34,24,0.0,0.0,75,80,0.0,45,93,0.0,0.0,30,12/20/1997,0.0,Long Stride Loose,58770000,41,0.0,0.0,0.0,29,97,13,published,Williams,0.0,95,12,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,85,6,17,0.0,80,9679,17,12,Jets,46830000,0.0,0.0,0.0,0.0,92,Quinnen Williams,95,0.0,45,0.0,23,9,39,26,0.0,0.0,6,0.0,0.0,0.0,0.0,8,84,0.0,0.0,21,91,303,0.0,5,Quinnen,4,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,78,46,0.0,90,6,0.0,0.0,18,44,0.0,0.0,0.0,89,week-9,0.0,44,89,39,16,Right,0.0,44,61,14,0.0,0.0,0.0,6,0.0,DT_RunStopper,0.0,45,0.0,0.0,0.0,18,79,25,20547
2024,9,Eastern Wash.,0.0,90,0.0,0.0,0.0,66,89,31,KuppCooper_12558,0.0,0.0,96,88,0.0,0.0,74,10,0.0,64,31,0.0,0.0,26,6/15/1993,0.0,Default,89850000,55,0.0,0.0,0.0,94,22,97,published,Kupp,0.0,10,22,0.0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0.0,26,36,20,0.0,99,8626,22,29,Rams,32200000,0.0,0.0,0.0,0.0,28,Cooper Kupp,95,0.0,34,0.0,60,84,34,95,0.0,0.0,37,0.0,0.0,0.0,0.0,97,96,0.0,0.0,89,89,208,0.0,90,Cooper,6,0.0,-1.0,42,WR,0.0,0.0,0.0,0.0,91,32,0.0,88,41,0.0,0.0,15,79,0.0,0.0,0.0,10,week-9,0.0,39,56,76,86,Right,0.0,46,94,10,0.0,0.0,0.0,31,0.0,WR_Slot,0.0,28,0.0,0.0,0.0,24,94,30,12558
