player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Troy Edwards,WR,FA,1,5,7,37,7.4,0,0,0,0.0,0,0.0,6.2,0.0
Amani Toomer,WR,FA,1,4,7,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Jabar Gaffney,WR,FA,1,4,4,40,10.0,0,0,0,0.0,0,0.0,6.0,0.0
Andre Davis,WR,FA,1,1,3,51,51.0,0,0,0,0.0,0,0.0,5.6,0.0
Marty Booker,WR,FA,1,4,9,36,9.0,0,0,0,0.0,0,0.0,5.6,0.0
Donald Driver,WR,FA,1,3,0,39,13.0,0,0,0,0.0,0,0.0,5.4,0.0
T.J. Houshmandzadeh,WR,FA,1,3,4,38,12.7,0,0,0,0.0,0,0.0,5.3,0.0
Donte' Stallworth,WR,FA,1,3,6,36,12.0,0,1,1,1.0,0,0.0,5.2,0.0
Bobby Engram,WR,FA,1,3,4,55,18.3,0,0,0,0.0,0,0.0,5.0,0.0
Koren Robinson,WR,FA,1,3,7,35,11.7,0,0,0,0.0,0,0.0,5.0,0.0
Nate Burleson,WR,FA,1,3,4,34,11.3,0,0,0,0.0,0,0.0,4.9,0.0
Brandon Lloyd,WR,FA,1,4,11,29,7.3,0,0,0,0.0,0,0.0,4.9,0.0
Javon Walker,WR,FA,1,2,0,37,18.5,0,0,0,0.0,0,0.0,4.7,0.0
Reggie Wayne,WR,FA,1,1,7,42,42.0,0,0,0,0.0,0,0.0,4.7,0.0
Johnnie Morton,WR,FA,1,3,6,30,10.0,0,0,0,0.0,0,0.0,4.5,0.0
Tim Brown,WR,FA,1,4,6,23,5.8,0,0,0,0.0,0,0.0,4.3,0.0
Laveranues Coles,WR,FA,1,3,8,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Corey Bradford,WR,FA,1,3,3,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Bill Schroeder,WR,FA,1,2,2,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Karl Hankton,WR,FA,1,2,0,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Bryant Johnson,WR,FA,1,3,4,19,6.3,0,1,1,1.0,0,0.0,3.5,0.0
Curtis Conway,WR,FA,1,2,5,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Jerry Rice,WR,FA,1,2,4,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Wayne Chrebet,WR,FA,1,2,2,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Drew Bennett,WR,FA,1,3,4,15,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Dane Looker,WR,FA,1,3,4,34,11.3,0,0,0,0.0,0,0.0,2.9,0.0
Nate Poole,WR,FA,1,1,2,24,24.0,0,0,0,0.0,0,0.0,2.9,0.0
Freddie Mitchell,WR,FA,1,1,4,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Dennis Northcutt,WR,FA,1,3,3,12,4.0,0,0,0,0.0,0,0.0,2.7,0.0
Darius Watts,WR,FA,1,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Shaun McDonald,WR,FA,1,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Lee Evans,WR,FA,1,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Josh Reed,WR,FA,1,2,3,18,9.0,0,1,-7,-7.0,0,0.0,2.1,0.0
Brian Finneran,WR,FA,1,1,3,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Reggie Williams,WR,FA,1,2,2,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Plaxico Burress,WR,FA,1,1,3,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Antwaan Randle El,WR,FA,1,1,4,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Kelley Washington,WR,FA,1,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Justin Gage,WR,FA,1,1,4,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Karl Williams,WR,FA,1,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Robert Ferguson,WR,FA,1,1,0,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Travis Taylor,WR,FA,1,1,5,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Arnaz Battle,WR,FA,1,1,1,6,6.0,0,1,-2,-2.0,0,0.0,0.9,0.0
Bethel Johnson,WR,FA,1,1,2,5,5.0,0,1,-3,-3.0,0,0.0,0.7,0.0
Tai Streets,WR,FA,1,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Joey Galloway,WR,FA,1,1,3,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Bernard Berrian,WR,FA,1,0,3,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Shaun Alexander,RB,FA,1,2,2,31,15.5,1,28,135,4.8,2,0.0,35.6,0.0
Priest Holmes,RB,FA,1,2,3,-2,-1.0,0,26,151,5.8,3,0.0,33.9,0.0
Curtis Martin,RB,FA,1,3,3,7,2.3,1,29,196,6.8,1,0.0,33.8,0.0
Quentin Griffin,RB,FA,1,1,3,1,1.0,1,23,156,6.8,2,0.0,32.2,0.0
Ahman Green,RB,FA,1,2,0,-3,-1.5,1,33,119,3.6,2,0.0,30.6,0.0
Tiki Barber,RB,FA,1,5,6,75,15.0,0,9,125,13.9,1,0.0,28.5,0.0
Domanick Williams,RB,FA,1,5,5,70,14.0,0,21,87,4.1,2,0.0,26.2,0.0
Thomas Jones,RB,FA,1,6,8,38,6.3,0,21,67,3.2,2,0.0,25.5,0.0
Clinton Portis,RB,FA,1,4,5,15,3.8,0,29,148,5.1,1,0.0,24.3,0.0
Onterrio Smith,RB,FA,1,1,1,63,63.0,1,15,76,5.1,0,0.0,20.4,0.0
LaDainian Tomlinson,RB,FA,1,3,4,-4,-1.3,0,26,121,4.7,1,0.0,19.2,0.0
Warrick Dunn,RB,FA,1,0,0,0,0.0,0,19,63,3.3,2,0.0,18.3,0.0
Jerome Bettis,RB,FA,1,0,0,0,0.0,0,5,1,0.2,3,0.0,18.1,0.0
Brian Westbrook,RB,FA,1,3,3,42,14.0,0,17,119,7.0,0,0.0,17.6,0.0
Marshall Faulk,RB,FA,1,2,2,17,8.5,0,22,128,5.8,0,0.0,17.5,0.0
Emmitt Smith,RB,FA,1,0,0,0,0.0,0,16,87,5.4,1,0.0,14.7,0.0
Edgerrin James,RB,FA,1,3,3,29,9.7,0,30,142,4.7,0,0.0,14.6,0.0
Kenny Watson,RB,FA,1,2,2,15,7.5,1,2,28,14.0,0,0.0,11.3,0.0
William Green,RB,FA,1,4,7,27,6.8,0,22,65,3.0,0,0.0,11.2,0.0
Chris Brown,RB,FA,1,1,1,5,5.0,0,16,100,6.3,0,0.0,11.0,0.0
Rudi Johnson,RB,FA,1,0,1,0,0.0,0,23,67,2.9,1,0.0,10.7,0.0
Ron Dayne,RB,FA,1,0,1,0,0.0,0,13,45,3.5,1,0.0,10.5,0.0
Dominic Rhodes,RB,FA,1,0,0,0,0.0,0,10,42,4.2,1,0.0,10.2,0.0
Travis Henry,RB,FA,1,3,3,9,3.0,0,23,75,3.3,0,0.0,9.9,0.0
Duce Staley,RB,FA,1,1,4,3,3.0,0,24,91,3.8,0,0.0,9.9,0.0
Reshard Lee,RB,FA,1,0,0,0,0.0,0,5,35,7.0,1,0.0,9.5,0.0
Lamar Gordon,RB,FA,1,5,8,30,6.0,0,12,32,2.7,0,0.0,8.7,0.0
Corey Dillon,RB,FA,1,0,0,0,0.0,0,15,86,5.7,0,0.0,8.6,0.0
Kevan Barlow,RB,FA,1,1,2,15,15.0,0,19,76,4.0,0,0.0,7.6,0.0
Kevin Jones,RB,FA,1,1,2,34,34.0,0,15,36,2.4,0,0.0,7.5,0.0
Deuce McAllister,RB,FA,1,2,5,20,10.0,0,16,57,3.6,0,0.0,6.7,0.0
Brad Hoover,RB,FA,1,1,0,1,1.0,1,0,0,0.0,0,0.0,6.6,0.0
Terry Jackson,RB,FA,1,3,3,31,10.3,0,3,19,6.3,0,0.0,6.5,0.0
Fred Taylor,RB,FA,1,0,4,0,0.0,0,17,61,3.6,0,0.0,6.1,0.0
Tony Fisher,RB,FA,1,2,0,18,9.0,0,9,32,3.6,0,0.0,6.0,0.0
Jamal Lewis,RB,FA,1,0,0,0,0.0,0,20,57,2.9,0,0.0,5.7,0.0
DeShaun Foster,RB,FA,1,4,0,22,5.5,0,3,12,4.0,0,0.0,5.4,0.0
Jerald Sowell,RB,FA,1,3,3,20,6.7,0,1,19,19.0,0,0.0,5.4,0.0
Stephen Davis,RB,FA,1,1,0,22,22.0,0,9,26,2.9,0,0.0,5.3,0.0
J.R. Redmond,RB,FA,1,3,5,29,9.7,0,1,7,7.0,0,0.0,5.1,0.0
Travis Minor,RB,FA,1,1,1,20,20.0,0,5,25,5.0,0,0.0,5.0,0.0
Tyrone Wheatley,RB,FA,1,1,1,20,20.0,0,11,24,2.2,0,0.0,4.9,0.0
Willis McGahee,RB,FA,1,1,1,12,12.0,0,9,31,3.4,0,0.0,4.8,0.0
Josh Scobey,RB,FA,1,3,4,23,7.7,0,2,9,4.5,0,0.0,4.7,0.0
Justin Fargas,RB,FA,1,2,3,19,9.5,0,7,17,2.4,0,0.0,4.6,0.0
Mack Strong,RB,FA,1,2,2,9,4.5,0,7,25,3.6,0,0.0,4.4,0.0
Tony Hollings,RB,FA,1,1,1,27,27.0,0,3,10,3.3,0,0.0,4.2,0.0
Richie Anderson,RB,FA,1,4,6,31,7.8,0,6,10,1.7,0,0.0,4.1,0.0
Moe Williams,RB,FA,1,1,1,8,8.0,0,6,27,4.5,0,0.0,4.0,0.0
Mike Alstott,RB,FA,1,3,4,17,5.7,0,4,5,1.3,0,0.0,3.7,0.0
Cory Schlesinger,RB,FA,1,1,1,30,30.0,0,1,2,2.0,0,0.0,3.7,0.0
Charlie Garner,RB,FA,1,1,4,4,4.0,0,11,25,2.3,0,0.0,3.4,0.0
Artose Pinner,RB,FA,1,1,1,5,5.0,0,5,21,4.2,0,0.0,3.1,0.0
Robert Holcombe,RB,FA,1,0,0,0,0.0,0,7,31,4.4,0,0.0,3.1,0.0
Steven Jackson,RB,FA,1,0,0,0,0.0,0,7,50,7.1,0,0.0,3.0,0.0
Ladell Betts,RB,FA,1,1,1,6,6.0,0,5,17,3.4,0,0.0,2.8,0.0
Dante Hall,RB,FA,1,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Antowain Smith,RB,FA,1,1,1,1,1.0,0,11,40,3.6,0,0.0,2.6,0.0
Eddie George,RB,FA,1,0,0,0,0.0,0,8,25,3.1,0,0.0,2.5,0.0
Jon Ritchie,RB,FA,1,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Zack Crockett,RB,FA,1,1,1,8,8.0,0,2,10,5.0,0,0.0,2.3,0.0
James Jackson,RB,FA,1,2,2,5,2.5,0,4,7,1.8,0,0.0,2.2,0.0
Mewelde Moore,RB,FA,1,1,1,8,8.0,0,1,8,8.0,0,0.0,2.1,0.0
Nick Goings,RB,FA,1,1,0,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Shawn Bryson,RB,FA,1,0,1,0,0.0,0,3,18,6.0,0,0.0,1.8,0.0
Mike Karney,RB,FA,1,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
William Henderson,RB,FA,1,2,0,7,3.5,0,0,0,0.0,0,0.0,1.7,0.0
Jason McKie,RB,FA,1,1,1,10,10.0,0,1,1,1.0,0,0.0,1.6,0.0
Derrick Blaylock,RB,FA,1,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Marc Edwards,RB,FA,1,2,2,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Garrison Hearst,RB,FA,1,1,1,5,5.0,0,2,5,2.5,0,0.0,1.5,0.0
Chester Taylor,RB,FA,1,0,1,0,0.0,0,3,14,4.7,0,0.0,1.4,0.0
Sammy Morris,RB,FA,1,1,1,6,6.0,0,1,2,2.0,0,0.0,1.3,0.0
Anthony Thomas,RB,FA,1,0,0,0,0.0,0,3,13,4.3,0,0.0,1.3,0.0
Tony Richardson,RB,FA,1,0,0,0,0.0,0,1,13,13.0,0,0.0,1.3,0.0
Jeremi Johnson,RB,FA,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
T.J. Duckett,RB,FA,1,1,1,1,1.0,0,2,6,3.0,0,0.0,1.2,0.0
Tatum Bell,RB,FA,1,0,0,0,0.0,0,2,11,5.5,0,0.0,1.1,0.0
LaBrandon Toefield,RB,FA,1,2,2,-7,-3.5,0,3,8,2.7,0,0.0,1.1,0.0
LaMont Jordan,RB,FA,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Rod Smart,RB,FA,1,1,0,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Maurice Morris,RB,FA,1,0,0,0,0.0,0,4,10,2.5,0,0.0,1.0,0.0
Jarrod Baxter,RB,FA,1,1,2,3,3.0,0,2,1,0.5,0,0.0,0.9,0.0
Bryan Johnson,RB,FA,1,1,3,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Jim Finn,RB,FA,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Doug Easlick,RB,FA,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Jamel White,RB,FA,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Heath Evans,RB,FA,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Justin Griffith,RB,FA,1,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Reno Mahe,RB,FA,1,0,0,0,0.0,0,3,7,2.3,0,0.0,0.7,0.0
Jasen Isom,RB,FA,1,1,2,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Verron Haynes,RB,FA,1,1,1,-2,-2.0,0,1,2,2.0,0,0.0,0.5,0.0
Thomas Tapeh,RB,FA,1,0,0,0,0.0,0,3,3,1.0,0,0.0,0.3,0.0
Greg Jones,RB,FA,1,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Lorenzo Neal,RB,FA,1,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Najeh Davenport,RB,FA,1,0,0,0,0.0,0,4,2,0.5,0,0.0,0.2,0.0
Troy Hambrick,RB,FA,1,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Darian Barnes,RB,FA,1,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Alan Ricard,RB,FA,1,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Eric Johnson,TE,FA,1,8,9,86,10.8,1,0,0,0.0,0,0.0,18.6,0.0
Randy McMichael,TE,FA,1,8,10,79,9.9,1,0,0,0.0,0,0.0,17.9,0.0
Alge Crumpler,TE,FA,1,6,7,82,13.7,1,0,0,0.0,0,0.0,17.2,0.0
Antonio Gates,TE,FA,1,8,8,123,15.4,0,0,0,0.0,0,0.0,16.3,0.0
Daniel Graham,TE,FA,1,7,10,57,8.1,1,0,0,0.0,0,0.0,15.2,0.0
Todd Heap,TE,FA,1,9,14,86,9.6,0,0,0,0.0,0,0.0,13.1,0.0
L.J. Smith,TE,FA,1,3,4,50,16.7,1,0,0,0.0,0,0.0,12.5,0.0
Ernie Conwell,TE,FA,1,3,4,32,10.7,1,0,0,0.0,0,0.0,10.7,0.0
Chad Lewis,TE,FA,1,6,8,58,9.7,0,0,0,0.0,0,0.0,8.8,0.0
Ernest Wilford,TE,FA,1,1,2,7,7.0,1,0,0,0.0,0,0.0,7.2,0.0
Freddie Jones,TE,FA,1,6,7,39,6.5,0,0,0,0.0,0,0.0,6.9,0.0
Dallas Clark,TE,FA,1,1,4,64,64.0,0,0,0,0.0,0,0.0,6.9,0.0
Patrick Hape,TE,FA,1,1,1,2,2.0,1,0,0,0.0,0,0.0,6.7,0.0
Erron Kinney,TE,FA,1,1,2,1,1.0,1,0,0,0.0,0,0.0,6.6,0.0
Jerry Porter,TE,FA,1,4,10,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Kellen Winslow,TE,FA,1,4,6,39,9.8,0,0,0,0.0,0,0.0,5.9,0.0
Jeremy Shockey,TE,FA,1,2,4,39,19.5,0,0,0,0.0,0,0.0,4.9,0.0
Rickey Dudley,TE,FA,1,2,2,31,15.5,0,0,0,0.0,0,0.0,4.1,0.0
Bubba Franks,TE,FA,1,2,0,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Jeb Putzier,TE,FA,1,2,3,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Jimmy Kleinsasser,TE,FA,1,2,3,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Jason Witten,TE,FA,1,3,8,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Mark Campbell,TE,FA,1,1,3,27,27.0,0,0,0,0.0,0,0.0,3.2,0.0
Daniel Wilcox,TE,FA,1,2,2,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Jermaine Wiggins,TE,FA,1,2,2,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Tony Gonzalez,TE,FA,1,2,7,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Ken Dilger,TE,FA,1,3,3,12,4.0,0,0,0,0.0,0,0.0,2.7,0.0
Benjamin Watson,TE,FA,1,2,4,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Stephen Alexander,TE,FA,1,2,5,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Doug Jolley,TE,FA,1,1,2,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
George Wrighster,TE,FA,1,2,4,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Bobby Wade,TE,FA,1,1,3,12,12.0,0,1,5,5.0,0,0.0,2.2,0.0
Chris Cooley,TE,FA,1,1,2,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Itula Mili,TE,FA,1,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Kris Mangum,TE,FA,1,1,0,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Courtney Anderson,TE,FA,1,1,2,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
David Martin,TE,FA,1,1,0,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Jay Riemersma,TE,FA,1,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Desmond Clark,TE,FA,1,1,1,28,28.0,0,0,0,0.0,0,0.0,1.3,0.0
Mark Bruener,TE,FA,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jerame Tuman,TE,FA,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Christian Fauria,TE,FA,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Chris Baker,TE,FA,1,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Casey Fitzsimmons,TE,FA,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Reggie Kelly,TE,FA,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Boo Williams,TE,FA,1,3,7,13,4.3,0,0,0,0.0,0,0.0,0.8,0.0
Hines Ward,WR,FA,2,6,9,151,25.2,1,0,0,0.0,0,0.0,24.1,0.0
Torry Holt,WR,FA,2,9,9,121,13.4,1,0,0,0.0,0,0.0,22.6,0.0
Donte' Stallworth,WR,FA,2,9,12,113,12.6,1,0,0,0.0,0,0.0,21.8,0.0
Reggie Wayne,WR,FA,2,7,0,119,17.0,1,0,0,0.0,0,0.0,21.4,0.0
Roy Williams,WR,FA,2,4,7,73,18.3,2,0,0,0.0,0,0.0,21.3,0.0
Joe Horn,WR,FA,2,8,9,94,11.8,1,0,0,0.0,0,0.0,19.4,0.0
Randy Moss,WR,FA,2,8,10,69,8.6,1,0,0,0.0,0,0.0,16.9,0.0
Andre Johnson,WR,FA,2,3,9,86,28.7,1,1,1,1.0,0,0.0,16.2,0.0
Terrell Owens,WR,FA,2,4,7,79,19.8,1,1,-3,-3.0,0,0.0,15.6,0.0
Chris Chambers,WR,FA,2,5,7,69,13.8,1,0,0,0.0,0,0.0,15.4,0.0
Curtis Conway,WR,FA,2,8,14,112,14.0,0,0,0,0.0,0,0.0,15.2,0.0
David Givens,WR,FA,2,6,10,120,20.0,0,0,0,0.0,0,0.0,15.0,0.0
Marvin Harrison,WR,FA,2,10,0,98,9.8,0,0,0,0.0,0,0.0,14.8,0.0
Reche Caldwell,WR,FA,2,4,6,67,16.8,1,0,0,0.0,0,0.0,14.7,0.0
Tim Carter,WR,FA,2,3,3,63,21.0,1,1,8,8.0,0,0.0,14.6,0.0
Koren Robinson,WR,FA,2,4,5,66,16.5,1,0,0,0.0,0,0.0,14.6,0.0
Isaac Bruce,WR,FA,2,8,13,102,12.8,0,0,0,0.0,0,0.0,14.2,0.0
Derrick Mason,WR,FA,2,8,0,104,13.0,0,1,-3,-3.0,0,0.0,14.1,0.0
Javon Walker,WR,FA,2,7,11,102,14.6,0,0,0,0.0,0,0.0,13.7,0.0
Robert Ferguson,WR,FA,2,4,8,50,12.5,1,0,0,0.0,0,0.0,13.0,0.0
Laveranues Coles,WR,FA,2,9,15,100,11.1,0,1,-16,-16.0,0,0.0,12.9,0.0
Corey Bradford,WR,FA,2,3,5,52,17.3,1,0,0,0.0,0,0.0,12.7,0.0
Jerome Pathon,WR,FA,2,2,4,53,26.5,1,0,0,0.0,0,0.0,12.3,0.0
Keary Colbert,WR,FA,2,3,6,46,15.3,1,0,0,0.0,0,0.0,12.1,0.0
Drew Bennett,WR,FA,2,7,0,85,12.1,0,0,0,0.0,0,0.0,12.0,0.0
Terry Glenn,WR,FA,2,6,10,90,15.0,0,0,0,0.0,0,0.0,12.0,0.0
Santana Moss,WR,FA,2,4,5,97,24.3,0,0,0,0.0,0,0.0,11.7,0.0
Eric Moulds,WR,FA,2,2,5,41,20.5,1,1,3,3.0,0,0.0,11.4,0.0
Rod Smith,WR,FA,2,6,11,83,13.8,0,0,0,0.0,0,0.0,11.3,0.0
Antwaan Randle El,WR,FA,2,3,6,29,9.7,1,1,1,1.0,0,0.0,10.5,0.0
