player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Jason Witten,TE,FA,1,6,0,96,16.0,0,0,0,0.0,0,0.0,12.6,0.0
Antonio Gates,TE,FA,1,4,6,61,15.3,1,0,0,0.0,0,0.0,12.1,0.0
Tony Gonzalez,TE,FA,1,6,0,55,9.2,0,0,0,0.0,0,0.0,8.5,0.0
Tony Scheffler,TE,FA,1,1,0,72,72.0,0,0,0,0.0,0,0.0,7.7,0.0
John Carlson,TE,FA,1,4,0,52,13.0,0,0,0,0.0,0,0.0,7.2,0.0
Vernon Davis,TE,FA,1,3,0,51,17.0,0,0,0,0.0,0,0.0,6.6,0.0
Zach Miller,TE,FA,1,4,0,34,8.5,0,0,0,0.0,0,0.0,5.4,0.0
Owen Daniels,TE,FA,1,3,0,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Greg Olsen,TE,FA,1,2,0,36,18.0,0,0,0,0.0,0,0.0,4.6,0.0
Marcedes Lewis,TE,CHI,1,3,0,29,9.7,0,0,0,0.0,0,0.0,4.4,0.0
Heath Miller,TE,FA,1,3,0,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Isaiah Stanback,TE,FA,1,2,0,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Alex Smith,TE,FA,1,2,0,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Brent Celek,TE,FA,1,2,0,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Ben Hartsock,TE,FA,1,1,0,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Dallas Clark,TE,FA,1,1,0,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Jacob Tamme,TE,FA,1,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Matt Spaeth,TE,FA,1,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Jeff King,TE,FA,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Anquan Boldin,WR,FA,2,6,0,140,23.3,3,0,0,0.0,0,0.0,35.0,0.0
Brandon Marshall,WR,FA,2,18,0,166,9.2,1,0,0,0.0,0,0.0,31.6,0.0
Santana Moss,WR,FA,2,7,0,164,23.4,1,1,27,27.0,0,0.0,28.6,0.0
Calvin Johnson,WR,FA,2,6,0,129,21.5,2,0,0,0.0,0,0.0,27.9,0.0
Greg Jennings,WR,FA,2,6,0,167,27.8,0,0,0,0.0,0,0.0,19.7,0.0
Larry Fitzgerald,WR,FA,2,6,0,153,25.5,0,0,0,0.0,0,0.0,18.3,0.0
Reggie Wayne,WR,FA,2,5,7,93,18.6,1,0,0,0.0,0,0.0,17.8,0.0
Plaxico Burress,WR,FA,2,5,0,81,16.2,1,0,0,0.0,0,0.0,16.6,0.0
Donald Driver,WR,FA,2,7,0,52,7.4,1,0,0,0.0,0,0.0,14.7,0.0
DeSean Jackson,WR,FA,2,6,0,110,18.3,0,0,0,0.0,0,0.0,14.0,0.0
Santonio Holmes,WR,FA,2,5,0,94,18.8,0,1,10,10.0,0,0.0,12.9,0.0
Eddie Royal,WR,FA,2,5,0,37,7.4,1,0,0,0.0,0,0.0,12.2,0.0
Dwayne Bowe,WR,FA,2,6,0,90,15.0,0,0,0,0.0,0,0.0,12.0,0.0
James Jones,WR,FA,2,4,0,29,7.3,1,0,0,0.0,0,0.0,10.9,0.0
Wes Welker,WR,FA,2,7,0,72,10.3,0,0,0,0.0,0,0.0,10.7,0.0
Vincent Jackson,WR,FA,2,6,0,73,12.2,0,0,0,0.0,0,0.0,10.3,0.0
Jordy Nelson,WR,FA,2,1,0,29,29.0,1,0,0,0.0,0,0.0,9.4,0.0
Brandon Lloyd,WR,FA,2,5,0,66,13.2,0,0,0,0.0,0,0.0,9.1,0.0
Robert Meachem,WR,FA,2,1,0,19,19.0,1,0,0,0.0,0,0.0,8.4,0.0
Roddy White,WR,FA,2,4,0,59,14.8,0,1,2,2.0,0,0.0,8.1,0.0
Harry Douglas,WR,FA,2,2,0,34,17.0,0,1,33,33.0,0,0.0,7.7,0.0
Domenik Hixon,WR,FA,2,3,0,60,20.0,0,0,0,0.0,0,0.0,7.5,0.0
Derek Hagan,WR,FA,2,3,0,51,17.0,0,0,0,0.0,0,0.0,6.6,0.0
Brandon Stokley,WR,FA,2,3,0,47,15.7,0,0,0,0.0,0,0.0,6.2,0.0
Braylon Edwards,WR,FA,2,3,0,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Jason Avant,WR,FA,2,2,0,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Davone Bess,WR,FA,2,2,0,13,6.5,0,1,13,13.0,0,0.0,3.6,0.0
Jerricho Cotchery,WR,FA,2,1,0,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Miles Austin,WR,FA,2,2,0,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Roscoe Parrish,WR,FA,2,1,0,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Devery Henderson,WR,FA,2,2,0,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Ted Ginn Jr.,WR,FA,2,1,0,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Josh Morgan,WR,FA,2,1,0,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Lance Moore,WR,FA,2,1,0,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Devin Hester,WR,FA,2,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Josh Cribbs,WR,FA,2,0,0,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
Darren McFadden,RB,FA,2,1,0,9,9.0,0,21,164,7.8,1,0.0,23.8,0.0
Adrian Peterson,RB,FA,2,4,4,20,5.0,0,29,160,5.5,0,0.0,20.0,0.0
Jonathan Stewart,RB,FA,2,0,0,0,0.0,0,14,77,5.5,2,0.0,19.7,0.0
Ahmad Bradshaw,RB,FA,2,1,0,18,18.0,1,5,52,10.4,1,0.0,19.5,0.0
Darren Sproles,RB,FA,2,2,0,72,36.0,1,7,53,7.6,0,0.0,19.5,0.0
Frank Gore,RB,FA,2,5,0,38,7.6,0,19,61,3.2,1,0.0,18.4,0.0
Michael Bush,RB,FA,2,0,0,0,0.0,0,16,90,5.6,1,0.0,15.0,0.0
Fred Jackson,RB,FA,2,7,0,83,11.9,0,6,17,2.8,0,0.0,13.5,0.0
Marshawn Lynch,RB,FA,2,1,0,8,8.0,0,19,59,3.1,1,0.0,13.2,0.0
Chris Johnson,RB,FA,2,2,0,12,6.0,0,19,109,5.7,0,0.0,13.1,0.0
Matt Forte,RB,FA,2,3,0,21,7.0,0,23,92,4.0,0,0.0,12.8,0.0
Brandon Jackson,RB,FA,2,1,0,2,2.0,0,7,61,8.7,1,0.0,12.8,0.0
Reggie Bush,RB,FA,2,7,0,63,9.0,0,10,28,2.8,0,0.0,12.6,0.0
Steven Jackson,RB,FA,2,7,0,37,5.3,0,13,53,4.1,0,0.0,12.5,0.0
Maurice Jones-Drew,RB,FA,2,3,0,25,8.3,0,7,17,2.4,1,0.0,11.7,0.0
Ronnie Brown,RB,FA,2,2,0,19,9.5,0,11,25,2.3,1,0.0,11.4,0.0
Tim Hightower,RB,FA,2,1,0,20,20.0,0,10,24,2.4,1,0.0,10.9,0.0
Pierre Thomas,RB,FA,2,2,0,29,14.5,0,6,8,1.3,1,0.0,10.7,0.0
Brandon Jacobs,RB,FA,2,1,0,2,2.0,0,15,93,6.2,0,0.0,10.0,0.0
Kevin Smith,RB,FA,2,4,0,21,5.3,0,10,40,4.0,0,0.0,8.1,0.0
Mike Tolbert,RB,FA,2,2,0,68,34.0,0,1,1,1.0,0,0.0,7.9,0.0
Leon Washington,RB,FA,2,4,0,22,5.5,0,2,28,14.0,0,0.0,7.0,0.0
Jerome Harrison,RB,FA,2,1,0,23,23.0,0,1,2,2.0,0,0.0,3.0,0.0
DeAngelo Williams,RB,FA,2,1,0,-6,-6.0,0,11,31,2.8,0,0.0,3.0,0.0
Jamaal Charles,RB,FA,2,1,0,15,15.0,0,3,7,2.3,0,0.0,2.7,0.0
Ryan Grant,RB,FA,2,0,0,0,0.0,0,15,20,1.3,0,0.0,2.0,0.0
Felix Jones,RB,FA,2,0,0,0,0.0,0,3,10,3.3,0,0.0,1.0,0.0
Lawrence Vickers,RB,FA,2,1,0,3,3.0,0,1,2,2.0,0,0.0,1.0,0.0
Jerome Felton,RB,FA,2,1,0,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Heath Evans,RB,FA,2,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Tony Scheffler,TE,FA,2,6,0,64,10.7,2,0,0,0.0,0,0.0,21.4,0.0
Jason Witten,TE,FA,2,7,0,110,15.7,0,0,0,0.0,0,0.0,14.5,0.0
Tony Gonzalez,TE,FA,2,5,0,39,7.8,1,0,0,0.0,0,0.0,12.4,0.0
John Carlson,TE,FA,2,6,0,78,13.0,0,0,0,0.0,0,0.0,10.8,0.0
Kellen Winslow,TE,FA,2,7,0,55,7.9,0,0,0,0.0,0,0.0,9.0,0.0
Antonio Gates,TE,FA,2,4,0,61,15.3,0,0,0,0.0,0,0.0,8.1,0.0
Heath Miller,TE,FA,2,2,0,33,16.5,0,0,0,0.0,0,0.0,4.3,0.0
Jeff King,TE,FA,2,2,0,29,14.5,0,0,0,0.0,0,0.0,3.9,0.0
Zach Miller,TE,FA,2,2,0,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Alex Smith,TE,FA,2,2,0,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Martellus Bennett,TE,FA,2,1,0,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Dustin Keller,TE,FA,2,1,0,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Brent Celek,TE,FA,2,1,0,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Marcedes Lewis,TE,CHI,2,1,0,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Greg Olsen,TE,FA,2,2,0,7,3.5,0,0,0,0.0,0,0.0,1.7,0.0
Dante Rosario,TE,FA,2,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Fred Davis,TE,FA,2,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Brandon Marshall,WR,FA,3,6,0,155,25.8,1,0,0,0.0,0,0.0,24.5,0.0
Brandon Lloyd,WR,FA,3,6,9,124,20.7,1,0,0,0.0,0,0.0,21.4,0.0
Larry Fitzgerald,WR,FA,3,7,0,109,15.6,1,0,0,0.0,0,0.0,20.4,0.0
Roddy White,WR,FA,3,5,0,119,23.8,1,0,0,0.0,0,0.0,20.4,0.0
Miles Austin,WR,FA,3,2,0,115,57.5,1,0,0,0.0,0,0.0,18.5,0.0
Santana Moss,WR,FA,3,7,0,75,10.7,1,0,0,0.0,0,0.0,17.0,0.0
Greg Jennings,WR,FA,3,8,0,115,14.4,0,0,0,0.0,0,0.0,15.5,0.0
Jerricho Cotchery,WR,FA,3,10,0,76,7.6,0,0,0,0.0,0,0.0,12.6,0.0
Dwayne Bowe,WR,FA,3,4,0,43,10.8,1,0,0,0.0,0,0.0,12.3,0.0
Roscoe Parrish,WR,FA,3,3,0,42,14.0,1,0,0,0.0,0,0.0,11.7,0.0
Lance Moore,WR,FA,3,7,0,78,11.1,0,0,0,0.0,0,0.0,11.3,0.0
Wes Welker,WR,FA,3,6,0,55,9.2,0,1,19,19.0,0,0.0,10.4,0.0
Anquan Boldin,WR,FA,3,3,0,25,8.3,1,0,0,0.0,0,0.0,10.0,0.0
Donald Driver,WR,FA,3,4,0,76,19.0,0,0,0,0.0,0,0.0,9.6,0.0
Robert Meachem,WR,FA,3,2,0,86,43.0,0,0,0,0.0,0,0.0,9.6,0.0
Steve Smith,WR,FA,3,4,0,70,17.5,0,0,0,0.0,0,0.0,9.0,0.0
Reggie Wayne,WR,FA,3,3,0,74,24.7,0,0,0,0.0,0,0.0,8.9,0.0
Vincent Jackson,WR,FA,3,3,0,74,24.7,0,0,0,0.0,0,0.0,8.9,0.0
Nate Washington,WR,FA,3,5,0,51,10.2,0,0,0,0.0,0,0.0,7.6,0.0
Ted Ginn Jr.,WR,FA,3,5,0,49,9.8,0,0,0,0.0,0,0.0,7.4,0.0
DeSean Jackson,WR,FA,3,5,0,40,8.0,0,1,1,1.0,0,0.0,6.6,0.0
Jordy Nelson,WR,FA,3,4,0,42,10.5,0,0,0,0.0,0,0.0,6.2,0.0
Calvin Johnson,WR,FA,3,4,0,40,10.0,0,0,0,0.0,0,0.0,6.0,0.0
Plaxico Burress,WR,FA,3,3,0,45,15.0,0,0,0,0.0,0,0.0,6.0,0.0
Devery Henderson,WR,FA,3,2,0,42,21.0,0,0,0,0.0,0,0.0,5.2,0.0
Santonio Holmes,WR,FA,3,3,0,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Brandon Stokley,WR,FA,3,3,0,29,9.7,0,0,0,0.0,0,0.0,4.4,0.0
Domenik Hixon,WR,FA,3,3,0,29,9.7,0,0,0,0.0,0,0.0,4.4,0.0
Braylon Edwards,WR,FA,3,3,0,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Donnie Avery,WR,FA,3,3,0,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Andre Johnson,WR,FA,3,2,0,29,14.5,0,0,0,0.0,0,0.0,3.9,0.0
Kevin Walter,WR,FA,3,4,0,15,3.8,0,1,3,3.0,0,0.0,3.8,0.0
Eddie Royal,WR,FA,3,4,0,11,2.8,0,1,6,6.0,0,0.0,3.7,0.0
Jason Avant,WR,FA,3,2,0,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Michael Jenkins,WR,FA,3,2,0,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Devin Thomas,WR,FA,3,1,0,7,7.0,0,1,16,16.0,0,0.0,2.8,0.0
Josh Morgan,WR,FA,3,1,0,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Josh Cribbs,WR,FA,3,1,0,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Harry Douglas,WR,FA,3,2,0,10,5.0,0,1,-8,-8.0,0,0.0,1.2,0.0
Davone Bess,WR,FA,3,1,0,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Ronnie Brown,RB,FA,3,1,0,9,9.0,0,17,113,6.6,4,0.0,41.5,0.0
Reggie Bush,RB,FA,3,11,0,75,6.8,1,18,73,4.1,1,0.0,32.3,0.0
Marshawn Lynch,RB,FA,3,4,0,31,7.8,0,23,83,3.6,2,0.0,25.4,0.0
Matt Forte,RB,FA,3,7,10,66,9.4,1,27,89,3.3,0,0.0,25.0,0.0
Maurice Jones-Drew,RB,FA,3,4,0,59,14.8,0,19,107,5.6,1,0.0,24.6,0.0
Frank Gore,RB,FA,3,4,0,32,8.0,0,27,130,4.8,1,0.0,24.2,0.0
Le'Ron McClain,RB,FA,3,1,0,4,4.0,0,17,66,3.9,2,0.0,19.5,0.0
Pierre Thomas,RB,FA,3,3,0,8,2.7,0,6,15,2.5,2,0.0,15.8,0.0
Steven Jackson,RB,FA,3,5,0,62,12.4,0,23,66,2.9,0,0.0,15.3,0.0
Felix Jones,RB,FA,3,1,0,3,3.0,0,6,76,12.7,1,0.0,14.4,0.0
Willis McGahee,RB,FA,3,1,0,11,11.0,0,15,64,4.3,1,0.0,14.0,0.0
Mike Tolbert,RB,FA,3,4,0,17,4.3,1,0,0,0.0,0,0.0,9.7,0.0
Brandon Jacobs,RB,FA,3,0,0,0,0.0,0,14,35,2.5,1,0.0,9.5,0.0
Chris Johnson,RB,FA,3,2,0,5,2.5,0,16,74,4.6,0,0.0,8.9,0.0
Darren Sproles,RB,FA,3,2,0,39,19.5,0,5,38,7.6,0,0.0,8.7,0.0
Jerome Harrison,RB,FA,3,1,0,19,19.0,1,0,0,0.0,0,0.0,8.4,0.0
Jamaal Charles,RB,FA,3,3,0,24,8.0,0,7,38,5.4,0,0.0,7.7,0.0
Adrian Peterson,RB,FA,3,0,0,0,0.0,0,17,77,4.5,0,0.0,7.7,0.0
Tim Hightower,RB,FA,3,3,0,38,12.7,0,5,23,4.6,0,0.0,7.6,0.0
Jonathan Stewart,RB,FA,3,0,0,0,0.0,0,7,15,2.1,1,0.0,7.5,0.0
Michael Bush,RB,FA,3,1,0,5,5.0,0,14,55,3.9,0,0.0,6.5,0.0
Darren McFadden,RB,FA,3,3,0,6,2.0,0,14,42,3.0,0,0.0,6.3,0.0
Ryan Grant,RB,FA,3,0,0,0,0.0,0,13,54,4.2,0,0.0,5.4,0.0
DeAngelo Williams,RB,FA,3,2,0,17,8.5,0,10,27,2.7,0,0.0,5.4,0.0
Brandon Jackson,RB,FA,3,1,0,16,16.0,0,3,20,6.7,0,0.0,4.1,0.0
Lawrence Vickers,RB,FA,3,2,0,21,10.5,0,1,4,4.0,0,0.0,3.5,0.0
Fred Jackson,RB,FA,3,1,0,1,1.0,0,5,24,4.8,0,0.0,3.0,0.0
Leon Washington,RB,FA,3,2,0,20,10.0,0,1,-1,-1.0,0,0.0,2.9,0.0
Greg Jones,RB,FA,3,1,0,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Ray Rice,RB,FA,3,0,0,0,0.0,0,5,21,4.2,0,0.0,2.1,0.0
Rashard Mendenhall,RB,FA,3,1,0,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Montell Owens,RB,FA,3,1,0,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Kevin Smith,RB,FA,3,0,0,0,0.0,0,3,14,4.7,0,0.0,1.4,0.0
Ahmad Bradshaw,RB,FA,3,1,0,5,5.0,0,2,2,1.0,0,0.0,1.2,0.0
Vonta Leach,RB,FA,3,1,0,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Jacob Hester,RB,FA,3,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Anthony Fasano,TE,FA,3,3,0,66,22.0,1,0,0,0.0,0,0.0,14.1,0.0
Dustin Keller,TE,FA,3,4,0,41,10.3,1,0,0,0.0,0,0.0,12.1,0.0
Delanie Walker,TE,FA,3,3,0,44,14.7,1,0,0,0.0,0,0.0,11.9,0.0
Jason Witten,TE,FA,3,7,0,67,9.6,0,0,0,0.0,0,0.0,10.2,0.0
Antonio Gates,TE,FA,3,2,0,25,12.5,1,0,0,0.0,0,0.0,9.5,0.0
Owen Daniels,TE,FA,3,4,0,71,17.8,0,0,0,0.0,0,0.0,9.1,0.0
Heath Miller,TE,FA,3,4,0,63,15.8,0,0,0,0.0,0,0.0,8.3,0.0
Dallas Clark,TE,FA,3,4,0,47,11.8,0,0,0,0.0,0,0.0,6.7,0.0
Tony Gonzalez,TE,FA,3,4,0,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Tony Scheffler,TE,FA,3,4,0,32,8.0,0,0,0,0.0,0,0.0,5.2,0.0
Alex Smith,TE,FA,3,3,7,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
John Carlson,TE,FA,3,2,0,38,19.0,0,0,0,0.0,0,0.0,4.8,0.0
Martellus Bennett,TE,FA,3,1,0,37,37.0,0,0,0,0.0,0,0.0,4.2,0.0
Jeff King,TE,FA,3,3,0,22,7.3,0,0,0,0.0,0,0.0,3.7,0.0
Marcedes Lewis,TE,CHI,3,2,0,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Dante Rosario,TE,FA,3,2,0,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Greg Olsen,TE,FA,3,2,3,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Kellen Winslow,TE,FA,3,2,0,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Vernon Davis,TE,FA,3,1,0,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Benjamin Watson,TE,FA,3,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Will Heller,TE,FA,3,1,0,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Greg Jennings,WR,FA,4,6,0,109,18.2,2,0,0,0.0,0,0.0,25.9,0.0
