player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Marvin Harrison,WR,FA,1,9,10,44,4.9,0,0,0,0.0,0,0.0,8.9,0.0
Jabar Gaffney,WR,FA,1,3,5,70,23.3,0,0,0,0.0,0,0.0,8.5,0.0
Robert Ferguson,WR,FA,1,6,9,53,8.8,0,0,0,0.0,0,0.0,8.3,0.0
Shaun McDonald,WR,FA,1,6,14,46,7.7,0,2,7,3.5,0,0.0,8.3,0.0
Antonio Bryant,WR,FA,1,2,4,71,35.5,0,0,0,0.0,0,0.0,8.1,0.0
Eddie Kennison,WR,FA,1,4,6,61,15.3,0,0,0,0.0,0,0.0,8.1,0.0
Dennis Northcutt,WR,FA,1,5,7,57,11.4,0,1,-1,-1.0,0,0.0,8.1,0.0
Marty Booker,WR,FA,1,6,11,48,8.0,0,1,1,1.0,0,0.0,7.9,0.0
Muhsin Muhammad,WR,FA,1,1,5,13,13.0,1,0,0,0.0,0,0.0,7.8,0.0
Tyrone Calico,WR,FA,1,1,1,11,11.0,1,0,0,0.0,0,0.0,7.6,0.0
J.J. Stokes,WR,FA,1,6,6,42,7.0,0,0,0,0.0,0,0.0,7.2,0.0
Darnerien McCants,WR,FA,1,1,2,4,4.0,1,0,0,0.0,0,0.0,6.9,0.0
Darrell Jackson,WR,FA,1,3,7,53,17.7,0,0,0,0.0,0,0.0,6.8,0.0
Bobby Shaw,WR,FA,1,3,4,51,17.0,0,0,0,0.0,0,0.0,6.6,0.0
Jerry Rice,WR,FA,1,4,6,43,10.8,0,0,0,0.0,0,0.0,6.3,0.0
Peter Warrick,WR,FA,1,4,8,31,7.8,0,2,11,5.5,0,0.0,6.2,0.0
Wayne Chrebet,WR,FA,1,4,6,40,10.0,0,0,0,0.0,0,0.0,6.0,0.0
David Patten,WR,FA,1,2,6,48,24.0,0,0,0,0.0,0,0.0,5.8,0.0
Justin McCareins,WR,FA,1,3,6,43,14.3,0,0,0,0.0,0,0.0,5.8,0.0
Rod Gardner,WR,FA,1,5,7,32,6.4,0,0,0,0.0,0,0.0,5.7,0.0
Keenan McCardell,WR,FA,1,3,3,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Brian Finneran,WR,FA,1,2,4,45,22.5,0,0,0,0.0,0,0.0,5.5,0.0
Reggie Wayne,WR,FA,1,3,5,39,13.0,0,0,0,0.0,0,0.0,5.4,0.0
Reche Caldwell,WR,FA,1,2,10,29,14.5,0,1,14,14.0,0,0.0,5.3,0.0
Dez White,WR,FA,1,3,12,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Troy Walters,WR,FA,1,3,6,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Kevin Johnson,WR,FA,1,3,5,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Peerless Price,WR,FA,1,2,5,30,15.0,0,0,0,0.0,0,0.0,4.0,0.0
Curtis Conway,WR,FA,1,2,6,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Donald Driver,WR,FA,1,2,4,27,13.5,0,1,1,1.0,0,0.0,3.8,0.0
Santana Moss,WR,FA,1,3,4,12,4.0,0,1,9,9.0,0,0.0,3.6,0.0
Bethel Johnson,WR,FA,1,2,3,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Tim Dwight,WR,FA,1,2,3,23,11.5,0,0,0,0.0,0,0.0,3.3,0.0
Ike Hilliard,WR,FA,1,4,8,32,8.0,0,0,0,0.0,0,0.0,3.2,0.0
Marc Boerigter,WR,FA,1,1,2,25,25.0,0,0,0,0.0,0,0.0,3.0,0.0
David Boston,WR,FA,1,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Kevin Kasper,WR,FA,1,1,2,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Kelley Washington,WR,FA,1,2,5,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Kelly Campbell,WR,FA,1,1,2,8,8.0,0,1,15,15.0,0,0.0,2.8,0.0
Dane Looker,WR,FA,1,2,2,13,6.5,0,0,0,0.0,0,0.0,2.7,0.0
Jerome Pathon,WR,FA,1,2,4,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Quentin McCord,WR,FA,1,2,2,14,7.0,0,2,2,1.0,0,0.0,2.6,0.0
Andre Davis,WR,FA,1,1,1,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Bryan Gilmore,WR,FA,1,2,4,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Freddie Mitchell,WR,FA,1,1,2,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Quincy Morgan,WR,FA,1,1,2,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Marcus Robinson,WR,FA,1,1,5,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Cedrick Wilson,WR,FA,1,2,5,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
James McKnight,WR,FA,1,1,4,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Ron Johnson,WR,FA,1,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Todd Pinkston,WR,FA,1,2,6,7,3.5,0,0,0,0.0,0,0.0,1.7,0.0
Troy Brown,WR,FA,1,1,4,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Deion Branch,WR,FA,1,1,3,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Larry Foster,WR,FA,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Bryant Johnson,WR,FA,1,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Ashley Lelie,WR,FA,1,0,3,0,0.0,0,2,12,6.0,0,0.0,1.2,0.0
David Terrell,WR,FA,1,1,4,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Josh Reed,WR,FA,1,1,6,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Antwaan Randle El,WR,FA,1,1,1,13,13.0,0,3,-9,-3.0,0,0.0,0.9,0.0
Bobby Engram,WR,FA,1,1,4,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Priest Holmes,RB,FA,1,7,8,98,14.0,0,18,85,4.7,2,0.0,33.8,0.0
Clinton Portis,RB,FA,1,5,5,39,7.8,0,24,120,5.0,2,0.0,30.4,0.0
Travis Henry,RB,FA,1,3,3,37,12.3,0,27,89,3.3,2,0.0,26.1,0.0
Shaun Alexander,RB,FA,1,2,3,16,8.0,1,24,108,4.5,1,0.0,25.4,0.0
Ahman Green,RB,FA,1,7,7,62,8.9,0,15,53,3.5,2,0.0,25.0,0.0
Charlie Garner,RB,FA,1,8,12,112,14.0,1,7,22,3.1,0,0.0,23.4,0.0
Garrison Hearst,RB,FA,1,3,3,41,13.7,1,11,56,5.1,1,0.0,23.2,0.0
Ricky Williams,RB,FA,1,5,6,60,12.0,1,17,69,4.1,0,0.0,19.4,0.0
Aveion Cason,RB,FA,1,2,2,29,14.5,0,2,77,38.5,1,0.0,17.6,0.0
Deuce McAllister,RB,FA,1,8,10,35,4.4,0,22,99,4.5,0,0.0,17.4,0.0
Tiki Barber,RB,FA,1,2,3,19,9.5,0,24,146,6.1,0,0.0,15.5,0.0
Fred Taylor,RB,FA,1,5,6,51,10.2,0,22,71,3.2,0,0.0,14.7,0.0
Warrick Dunn,RB,FA,1,2,3,20,10.0,1,13,41,3.2,0,0.0,13.1,0.0
Stephen Davis,RB,FA,1,1,1,11,11.0,0,22,111,5.0,0,0.0,12.7,0.0
Jamal Lewis,RB,FA,1,2,4,4,2.0,0,15,69,4.6,1,0.0,12.3,0.0
Edgerrin James,RB,FA,1,5,11,29,5.8,0,15,67,4.5,0,0.0,12.1,0.0
Amos Zereoue,RB,FA,1,1,1,-1,-1.0,0,15,56,3.7,1,0.0,12.0,0.0
William Green,RB,FA,1,3,5,19,6.3,0,21,86,4.1,0,0.0,12.0,0.0
Kevin Faulk,RB,FA,1,4,5,25,6.3,0,10,62,6.2,0,0.0,10.7,0.0
Cory Schlesinger,RB,FA,1,3,5,30,10.0,1,1,-1,-1.0,0,0.0,10.4,0.0
Stacey Mack,RB,FA,1,1,2,6,6.0,0,27,89,3.3,0,0.0,10.0,0.0
Marshall Faulk,RB,FA,1,7,9,27,3.9,0,9,28,3.1,0,0.0,9.0,0.0
Brian Mitchell,RB,FA,1,2,2,17,8.5,0,1,1,1.0,1,0.0,8.8,0.0
Ladell Betts,RB,FA,1,1,2,4,4.0,0,18,77,4.3,0,0.0,8.6,0.0
LaDainian Tomlinson,RB,FA,1,5,6,27,5.4,0,13,34,2.6,0,0.0,8.6,0.0
Mike Alstott,RB,FA,1,5,5,36,7.2,0,12,23,1.9,0,0.0,8.4,0.0
Troy Hambrick,RB,FA,1,3,5,16,5.3,0,14,53,3.8,0,0.0,8.4,0.0
Emmitt Smith,RB,FA,1,2,4,9,4.5,0,13,64,4.9,0,0.0,8.3,0.0
Eddie George,RB,FA,1,3,3,23,7.7,0,20,42,2.1,0,0.0,8.0,0.0
Moe Williams,RB,FA,1,0,3,0,0.0,0,22,80,3.6,0,0.0,8.0,0.0
Marc Edwards,RB,FA,1,2,2,7,3.5,0,1,2,2.0,1,0.0,7.9,0.0
John Avery,RB,FA,1,1,2,11,11.0,1,0,0,0.0,0,0.0,7.6,0.0
Duce Staley,RB,FA,1,7,9,46,6.6,0,7,14,2.0,0,0.0,7.5,0.0
Larry Centers,RB,FA,1,4,6,18,4.5,0,5,36,7.2,0,0.0,7.4,0.0
Dante Hall,RB,FA,1,3,4,40,13.3,0,2,18,9.0,0,0.0,7.3,0.0
Kevan Barlow,RB,FA,1,1,1,3,3.0,0,15,62,4.1,0,0.0,7.0,0.0
Shawn Bryson,RB,FA,1,3,4,41,13.7,0,5,8,1.6,0,0.0,6.4,0.0
Michael Pittman,RB,FA,1,4,8,6,1.5,0,8,35,4.4,0,0.0,6.1,0.0
LaMont Jordan,RB,FA,1,0,0,0,0.0,0,6,0,0.0,1,0.0,6.0,0.0
Justin Griffith,RB,FA,1,2,4,11,5.5,0,5,36,7.2,0,0.0,5.7,0.0
Curtis Martin,RB,FA,1,2,2,-7,-3.5,0,15,48,3.2,0,0.0,5.1,0.0
Mack Strong,RB,FA,1,2,2,9,4.5,0,5,32,6.4,0,0.0,5.1,0.0
Corey Dillon,RB,FA,1,2,4,7,3.5,0,14,34,2.4,0,0.0,5.1,0.0
Thomas Jones,RB,FA,1,2,2,10,5.0,0,10,30,3.0,0,0.0,5.0,0.0
Sammy Morris,RB,FA,1,2,3,25,12.5,0,2,14,7.0,0,0.0,4.9,0.0
Jamel White,RB,FA,1,4,4,19,4.8,0,2,7,3.5,0,0.0,4.6,0.0
Trung Canidate,RB,FA,1,0,0,0,0.0,0,10,46,4.6,0,0.0,4.6,0.0
Olandis Gary,RB,FA,1,0,0,0,0.0,0,12,44,3.7,0,0.0,4.4,0.0
Marcel Shipp,RB,FA,1,3,3,8,2.7,0,4,19,4.8,0,0.0,4.2,0.0
DeShaun Foster,RB,FA,1,3,4,16,5.3,0,1,6,6.0,0,0.0,3.7,0.0
Domanick Williams,RB,FA,1,0,2,0,0.0,0,6,36,6.0,0,0.0,3.6,0.0
Jerald Sowell,RB,FA,1,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Ricky Williams,RB,FA,1,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Fred Beasley,RB,FA,1,2,3,17,8.5,0,2,0,0.0,0,0.0,2.7,0.0
Rob Konrad,RB,FA,1,2,2,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Robert Holcombe,RB,FA,1,1,1,5,5.0,0,6,15,2.5,0,0.0,2.5,0.0
Chester Taylor,RB,FA,1,3,4,10,3.3,0,1,-1,-1.0,0,0.0,2.4,0.0
Anthony Thomas,RB,FA,1,1,1,4,4.0,0,6,15,2.5,0,0.0,2.4,0.0
Antowain Smith,RB,FA,1,1,1,12,12.0,0,6,7,1.2,0,0.0,2.4,0.0
Doug Chapman,RB,FA,1,1,1,8,8.0,0,4,9,2.3,0,0.0,2.2,0.0
Arlen Harris,RB,FA,1,1,1,11,11.0,0,1,5,5.0,0,0.0,2.1,0.0
T.J. Duckett,RB,FA,1,0,0,0,0.0,0,5,21,4.2,0,0.0,2.1,0.0
Derrick Blaylock,RB,FA,1,1,2,4,4.0,0,4,11,2.8,0,0.0,2.0,0.0
Justin Fargas,RB,FA,1,1,2,6,6.0,0,2,6,3.0,0,0.0,1.7,0.0
Jon Ritchie,RB,FA,1,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Chad Morton,RB,FA,1,1,1,5,5.0,0,3,6,2.0,0,0.0,1.6,0.0
Avon Cobourne,RB,FA,1,1,2,7,7.0,0,3,4,1.3,0,0.0,1.6,0.0
Mike Anderson,RB,FA,1,0,0,0,0.0,0,7,15,2.1,0,0.0,1.5,0.0
Jerome Bettis,RB,FA,1,0,0,0,0.0,0,4,14,3.5,0,0.0,1.4,0.0
Alan Ricard,RB,FA,1,1,1,3,3.0,0,2,6,3.0,0,0.0,1.4,0.0
Nick Goings,RB,FA,1,1,1,4,4.0,0,1,4,4.0,0,0.0,1.3,0.0
LaBrandon Toefield,RB,FA,1,1,1,3,3.0,0,2,4,2.0,0,0.0,1.2,0.0
Verron Haynes,RB,FA,1,1,2,9,9.0,0,11,18,1.6,0,0.0,1.2,0.0
Adrian Peterson,RB,FA,1,0,0,0,0.0,0,5,12,2.4,0,0.0,1.2,0.0
Omar Easy,RB,FA,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Darian Barnes,RB,FA,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Stanley Pritchett,RB,FA,1,1,2,0,0.0,0,2,6,3.0,0,0.0,1.1,0.0
Jeremi Johnson,RB,FA,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Brad Hoover,RB,FA,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Jamal Robertson,RB,FA,1,0,0,0,0.0,0,6,9,1.5,0,0.0,0.9,0.0
Dan Kreider,RB,FA,1,0,1,0,0.0,0,1,9,9.0,0,0.0,0.9,0.0
Bryan Johnson,RB,FA,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Najeh Davenport,RB,FA,1,0,1,0,0.0,0,3,8,2.7,0,0.0,0.8,0.0
Richie Anderson,RB,FA,1,0,1,0,0.0,0,4,8,2.0,0,0.0,0.8,0.0
Tony Richardson,RB,FA,1,0,0,0,0.0,0,4,7,1.8,0,0.0,0.7,0.0
James Jackson,RB,FA,1,0,0,0,0.0,0,2,6,3.0,0,0.0,0.6,0.0
Brian Westbrook,RB,FA,1,0,1,0,0.0,0,2,5,2.5,0,0.0,0.5,0.0
Delvin Joyce,RB,FA,1,1,2,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Rock Cartwright,RB,FA,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Joe Burns,RB,FA,1,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
Travis Minor,RB,FA,1,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Aaron Stecker,RB,FA,1,0,1,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Lorenzo Neal,RB,FA,1,1,1,-4,-4.0,0,1,1,1.0,0,0.0,0.2,0.0
Alge Crumpler,TE,FA,1,5,5,94,18.8,1,0,0,0.0,0,0.0,17.9,0.0
Freddie Jones,TE,FA,1,6,11,65,10.8,1,0,0,0.0,0,0.0,15.5,0.0
Josh Norman,TE,FA,1,4,5,64,16.0,1,0,0,0.0,0,0.0,14.4,0.0
Matt Schobel,TE,FA,1,4,5,97,24.3,0,0,0,0.0,0,0.0,11.7,0.0
Todd Heap,TE,FA,1,6,9,55,9.2,0,0,0,0.0,0,0.0,10.5,0.0
Jay Riemersma,TE,FA,1,2,4,29,14.5,1,0,0,0.0,0,0.0,9.9,0.0
Desmond Clark,TE,FA,1,2,3,9,4.5,1,0,0,0.0,0,0.0,7.9,0.0
Dave Moore,TE,FA,1,1,1,7,7.0,1,0,0,0.0,0,0.0,7.2,0.0
Erron Kinney,TE,FA,1,4,5,46,11.5,0,0,0,0.0,0,0.0,6.6,0.0
Doug Jolley,TE,FA,1,5,7,33,6.6,0,0,0,0.0,0,0.0,5.8,0.0
Ernie Conwell,TE,FA,1,4,6,38,9.5,0,0,0,0.0,0,0.0,5.8,0.0
Bubba Franks,TE,FA,1,3,6,18,6.0,0,0,0,0.0,0,0.0,5.3,0.0
Mikhael Ricks,TE,FA,1,2,4,43,21.5,0,0,0,0.0,0,0.0,5.3,0.0
Jeremy Shockey,TE,FA,1,3,4,36,12.0,0,0,0,0.0,0,0.0,5.1,0.0
Kris Mangum,TE,FA,1,3,4,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Marcus Pollard,TE,FA,1,3,4,28,9.3,0,0,0,0.0,0,0.0,4.3,0.0
Shad Meier,TE,FA,1,2,3,30,15.0,0,0,0,0.0,0,0.0,4.0,0.0
Mark Campbell,TE,FA,1,3,3,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Chad Lewis,TE,FA,1,3,4,22,7.3,0,0,0,0.0,0,0.0,3.7,0.0
Terry Jones,TE,FA,1,3,4,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Billy Miller,TE,FA,1,3,7,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Robert Royal,TE,FA,1,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Steve Heiden,TE,FA,1,2,4,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Shannon Sharpe,TE,FA,1,1,6,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Tony Gonzalez,TE,FA,1,2,4,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Cameron Cleeland,TE,FA,1,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Dallas Clark,TE,FA,1,1,4,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Anthony Becht,TE,FA,1,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Brandon Manumaleuna,TE,FA,1,2,3,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Randy McMichael,TE,FA,1,1,2,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
James Hodgins,TE,FA,1,2,3,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Brian Kozlowski,TE,FA,1,1,3,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Jason Witten,TE,FA,1,1,4,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Frank Wycheck,TE,FA,1,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Kyle Brady,TE,FA,1,1,3,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
David Martin,TE,FA,1,2,3,4,2.0,0,0,0,0.0,0,0.0,1.4,0.0
Chris Luzar,TE,FA,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Aaron Shea,TE,FA,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Joe Dean Davenport,TE,FA,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Christian Fauria,TE,FA,1,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jerry Porter,TE,FA,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Zeron Flemister,TE,FA,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Donald Lee,TE,FA,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Jerame Tuman,TE,FA,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Ken Dilger,TE,FA,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Jabari Holloway,TE,FA,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Itula Mili,TE,FA,1,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Daniel Graham,TE,FA,1,1,2,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Laveranues Coles,WR,FA,2,11,14,180,16.4,1,0,0,0.0,0,0.0,29.5,0.0
Darrell Jackson,WR,FA,2,3,6,133,44.3,2,0,0,0.0,0,0.0,26.8,0.0
Eric Moulds,WR,FA,2,7,9,133,19.0,1,0,0,0.0,0,0.0,22.8,0.0
Rod Gardner,WR,FA,2,9,14,118,13.1,1,0,0,0.0,0,0.0,22.3,0.0
Amani Toomer,WR,FA,2,7,15,126,18.0,1,0,0,0.0,0,0.0,22.1,0.0
Santana Moss,WR,FA,2,5,9,142,28.4,1,1,-11,-11.0,0,0.0,21.6,0.0
Peter Warrick,WR,FA,2,8,13,109,13.6,1,1,2,2.0,0,0.0,21.1,0.0
Plaxico Burress,WR,FA,2,7,13,115,16.4,1,0,0,0.0,0,0.0,21.0,0.0
Hines Ward,WR,FA,2,9,13,146,16.2,0,1,5,5.0,0,0.0,19.6,0.0
Ike Hilliard,WR,FA,2,6,10,85,14.2,1,1,13,13.0,0,0.0,18.8,0.0
Deion Branch,WR,FA,2,6,8,89,14.8,1,0,0,0.0,0,0.0,17.9,0.0
Chad Johnson,WR,FA,2,8,12,131,16.4,0,0,0,0.0,0,0.0,17.1,0.0
Joe Horn,WR,FA,2,10,12,111,11.1,0,1,2,2.0,0,0.0,16.3,0.0
Bobby Shaw,WR,FA,2,3,3,81,27.0,1,0,0,0.0,0,0.0,15.6,0.0
Torry Holt,WR,FA,2,6,9,64,10.7,1,0,0,0.0,0,0.0,15.4,0.0
Terry Glenn,WR,FA,2,8,10,113,14.1,0,0,0,0.0,0,0.0,15.3,0.0
Derrick Mason,WR,FA,2,10,12,98,9.8,0,0,0,0.0,0,0.0,14.8,0.0
Keyshawn Johnson,WR,FA,2,9,17,102,11.3,0,0,0,0.0,0,0.0,14.7,0.0
Eric Parker,WR,FA,2,5,10,59,11.8,1,0,0,0.0,0,0.0,14.4,0.0
Keenan McCardell,WR,FA,2,5,9,53,10.6,1,0,0,0.0,0,0.0,13.8,0.0
Marvin Harrison,WR,FA,2,3,6,59,19.7,1,0,0,0.0,0,0.0,13.4,0.0
Tai Streets,WR,FA,2,4,6,53,13.3,1,0,0,0.0,0,0.0,13.3,0.0
Dane Looker,WR,FA,2,5,5,47,9.4,1,0,0,0.0,0,0.0,13.2,0.0
Jimmy Farris,WR,FA,2,2,6,58,29.0,1,0,0,0.0,0,0.0,12.8,0.0
Terrell Owens,WR,FA,2,5,10,42,8.4,1,0,0,0.0,0,0.0,12.7,0.0
Kevin Johnson,WR,FA,2,6,9,34,5.7,1,0,0,0.0,0,0.0,12.4,0.0
Antonio Bryant,WR,FA,2,5,6,98,19.6,0,0,0,0.0,0,0.0,12.3,0.0
Donte' Stallworth,WR,FA,2,2,2,46,23.0,1,0,0,0.0,0,0.0,11.6,0.0
Chris Chambers,WR,FA,2,4,6,91,22.8,0,0,0,0.0,0,0.0,11.1,0.0
James Thrash,WR,FA,2,6,12,80,13.3,0,0,0,0.0,0,0.0,11.0,0.0
Curtis Conway,WR,FA,2,5,6,81,16.2,0,0,0,0.0,0,0.0,10.6,0.0
Robert Ferguson,WR,FA,2,3,6,29,9.7,1,0,0,0.0,0,0.0,10.4,0.0
Wayne Chrebet,WR,FA,2,7,10,69,9.9,0,0,0,0.0,0,0.0,10.4,0.0
Anquan Boldin,WR,FA,2,8,13,62,7.8,0,0,0,0.0,0,0.0,10.2,0.0
Rod Smith,WR,FA,2,5,9,71,14.2,0,0,0,0.0,0,0.0,9.6,0.0
Josh Reed,WR,FA,2,5,8,71,14.2,0,0,0,0.0,0,0.0,9.6,0.0
Andre Johnson,WR,FA,2,5,10,71,14.2,0,0,0,0.0,0,0.0,9.6,0.0
Isaac Bruce,WR,FA,2,6,7,63,10.5,0,0,0,0.0,0,0.0,9.3,0.0
