year,week,college,signingBonus_diff,awareness_rating,shortRouteRunning_diff,press_diff,carrying_diff,strength_rating,catchInTraffic_rating,pursuit_rating,plyrAssetname,breakSack_diff,plyrPortrait_diff,catching_rating,spinMove_rating,acceleration_diff,breakTackle_diff,height,finesseMoves_rating,strength_diff,runBlock_rating,tackle_rating,runBlock_diff,kickPower_diff,zoneCoverage_rating,plyrBirthdate,awareness_diff,runningStyle_rating,totalSalary,trucking_rating,toughness_diff,hitPower_diff,tackle_diff,jukeMove_rating,playRecognition_rating,shortRouteRunning_rating,status,lastName,jerseyNum_diff,jerseyNum,breakSack_rating,passBlockFinesse_diff,jumping_rating,throwAccuracyDeep_diff,stamina_diff,throwAccuracyShort_diff,powerMoves_diff,throwOnTheRun_diff,zoneCoverage_diff,jukeMove_diff,speed_diff,release_rating,agility_diff,hitPower_rating,throwAccuracyMid_rating,kickAccuracy_rating,impactBlocking_diff,stamina_rating,plyrPortrait,kickPower_rating,throwUnderPressure_rating,team,signingBonus,height_diff,playAction_diff,throwUnderPressure_diff,changeOfDirection_diff,blockShedding_rating,fullNameForSearch,overall_rating,deepRouteRunning_diff,passBlockFinesse_rating,runBlockFinesse_diff,throwPower_rating,kickReturn_rating,leadBlock_rating,bCVision_rating,primaryKey_diff,mediumRouteRunning_diff,playAction_rating,totalSalary_diff,teamId_diff,leadBlock_diff,catchInTraffic_diff,mediumRouteRunning_rating,acceleration_rating,spinMove_diff,yearsPro_diff,spectacularCatch_rating,injury_rating,weight,playRecognition_diff,deepRouteRunning_rating,firstName,yearsPro,manCoverage_diff,catching_diff,throwAccuracyShort_rating,position,overall_diff,weight_diff,bCVision_diff,throwPower_diff,speed_rating,runBlockPower_rating,injury_diff,toughness_rating,throwOnTheRun_rating,jumping_diff,spectacularCatch_diff,manCoverage_rating,stiffArm_rating,throwAccuracyMid_diff,trucking_diff,passBlock_diff,powerMoves_rating,iteration,stiffArm_diff,passBlockPower_rating,impactBlocking_rating,carrying_rating,breakTackle_rating,plyrHandedness,kickReturn_diff,passBlock_rating,changeOfDirection_rating,press_rating,passBlockPower_diff,pursuit_diff,release_diff,throwAccuracyDeep_rating,age_diff,archetype,runBlockPower_diff,runBlockFinesse_rating,finesseMoves_diff,blockShedding_diff,kickAccuracy_diff,teamId,agility_rating,age,primaryKey
2023,13,Texas Tech,0.0,96,0.0,0.0,0.0,70,32,37,MahomesIIPatrick_12635,-1.0,0.0,37,71,0.0,0.0,75,10,0.0,23,26,0.0,0.0,19,9/17/1995,0.0,Default,227250000,51,0.0,0.0,0.0,76,22,27,published,Mahomes,0.0,15,88,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,18,93,10,0.0,96,8648,20,96,Chiefs,92260000,0.0,0.0,0.0,0.0,24,Patrick Mahomes,97,0.0,10,0.0,97,10,23,85,0.0,0.0,96,0.0,0.0,0.0,0.0,17,87,0.0,0.0,30,96,230,0.0,15,Patrick,5,0.0,0.0,96,QB,0.0,0.0,0.0,0.0,84,10,0.0,96,98,0.0,0.0,17,57,0.0,0.0,0.0,10,week-13,0.0,10,27,64,75,Right,0.0,10,87,10,0.0,0.0,0.0,90,0.0,QB_Improviser,0.0,10,0.0,0.0,0.0,9,88,26,12635
2023,13,Florida State,0.0,96,0.0,0.0,0.0,71,55,79,RamseyJalen_17538,0.0,0.0,80,69,0.0,0.0,73,41,0.0,34,75,0.0,0.0,95,10/24/1994,0.0,Short Stride Default,71000000,42,0.0,0.0,0.0,78,94,36,published,Ramsey,0.0,5,34,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,82,26,17,0.0,94,8185,18,17,Rams,43600000,0.0,0.0,0.0,0.0,50,Jalen Ramsey,97,0.0,34,0.0,27,80,22,72,0.0,0.0,16,0.0,0.0,0.0,0.0,24,95,0.0,0.0,70,88,208,0.0,12,Jalen,6,0.0,0.0,33,CB,0.0,0.0,0.0,0.0,92,33,0.0,90,24,0.0,0.0,97,57,0.0,0.0,0.0,35,week-13,0.0,33,65,71,68,Right,0.0,21,92,99,0.0,0.0,0.0,21,0.0,CB_MantoMan,0.0,34,0.0,0.0,0.0,24,91,27,17538
2023,13,LSU,0.0,97,0.0,0.0,0.0,64,94,41,JeffersonJustin_20961,0.0,0.0,95,80,0.0,0.0,73,24,0.0,51,36,0.0,0.0,26,6/16/1999,0.0,Long Stride Loose,2000000,61,0.0,0.0,0.0,92,19,94,published,Jefferson,0.0,18,23,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,17,30,12,0.0,97,385,18,29,Vikings,11130000,0.0,0.0,0.0,0.0,24,Justin Jefferson,96,0.0,13,0.0,43,61,34,88,0.0,0.0,24,0.0,0.0,0.0,0.0,95,91,0.0,0.0,99,90,195,0.0,96,Justin,2,0.0,0.0,35,WR,0.0,0.0,0.0,0.0,91,29,0.0,87,33,0.0,0.0,18,75,0.0,0.0,0.0,18,week-13,0.0,18,52,76,81,Right,0.0,25,95,18,0.0,0.0,0.0,24,0.0,WR_DeepThreat,0.0,27,0.0,0.0,0.0,31,93,23,20961
2023,13,BYU,0.0,99,0.0,0.0,0.0,76,61,96,WarnerFred_13203,0.0,0.0,73,53,0.0,0.0,75,60,0.0,45,92,0.0,0.0,85,11/19/1996,0.0,Short Stride Bread Loaf,86300000,46,0.0,0.0,0.0,59,99,15,published,Warner,0.0,54,12,0.0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,83,6,10,0.0,93,9101,13,10,49ers,12560000,0.0,0.0,0.0,0.0,78,Fred Warner,96,0.0,45,0.0,14,10,23,50,0.0,0.0,6,0.0,0.0,0.0,0.0,5,93,0.0,0.0,60,94,230,0.0,5,Fred,4,0.0,0.0,6,MLB,0.0,0.0,0.0,0.0,85,45,0.0,87,6,0.0,0.0,75,34,0.0,0.0,0.0,52,week-13,0.0,45,78,63,21,Left,0.0,45,84,58,0.0,0.0,0.0,6,0.0,MLB_FieldGeneral,0.0,45,0.0,0.0,0.0,15,85,25,13203
2023,13,Maryland,0.0,98,0.0,0.0,0.0,62,91,35,DiggsStefon_2454,0.0,0.0,97,89,0.0,0.0,72,10,0.0,53,27,0.0,0.0,38,11/29/1993,0.0,Default Stride Loose,72600000,42,0.0,0.0,0.0,97,20,96,published,Diggs,0.0,14,27,0.0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,0.0,12,23,30,0.0,95,7085,30,20,Bills,60120000,0.0,0.0,0.0,0.0,35,Stefon Diggs,96,0.0,22,0.0,46,85,29,95,0.0,0.0,18,0.0,0.0,0.0,-1.0,96,94,0.0,0.0,96,94,191,0.0,94,Stefon,7,0.0,-1.0,27,WR,0.0,0.0,0.0,0.0,92,36,0.0,92,27,0.0,0.0,33,64,0.0,0.0,0.0,10,week-13,0.0,20,49,74,84,Right,0.0,39,95,27,0.0,0.0,0.0,18,0.0,WR_Playmaker,0.0,33,0.0,0.0,0.0,3,92,28,2454
2023,13,Oklahoma,0.0,98,0.0,0.0,0.0,81,91,32,AndrewsMark_13112,0.0,0.0,95,68,0.0,0.0,77,10,0.0,68,27,0.0,0.0,15,9/6/1995,0.0,Long Stride Default,33920000,73,0.0,0.0,0.0,79,15,87,published,Andrews,0.0,89,16,0.0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,25,10,10,0.0,97,8802,12,15,Ravens,25880000,0.0,0.0,0.0,0.0,28,Mark Andrews,96,0.0,54,0.0,25,10,49,86,0.0,0.0,5,0.0,0.0,0.0,0.0,83,90,0.0,0.0,91,92,256,0.0,78,Mark,4,0.0,0.0,15,TE,0.0,0.0,0.0,0.0,86,63,0.0,89,10,0.0,0.0,12,80,0.0,0.0,0.0,10,week-13,0.0,50,67,73,73,Right,0.0,54,77,10,0.0,0.0,0.0,5,0.0,TE_VerticalThreat,0.0,66,0.0,0.0,0.0,25,80,26,13112
2023,13,Wisconsin,0.0,99,0.0,0.0,0.0,83,52,96,WattTJ_12562,0.0,0.0,66,37,0.0,0.0,76,96,0.0,45,92,0.0,0.0,65,10/11/1994,0.0,Long Stride Loose,77600000,52,0.0,0.0,0.0,46,96,24,published,Watt,0.0,90,12,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,85,6,50,0.0,87,8770,57,16,Steelers,45590000,0.0,0.0,0.0,0.0,89,T.J. Watt,96,0.0,45,0.0,25,6,16,49,0.0,0.0,6,0.0,0.0,0.0,0.0,14,89,0.0,0.0,57,86,252,0.0,7,T.J.,5,0.0,0.0,6,LOLB,-1.0,0.0,0.0,0.0,83,45,0.0,91,6,0.0,0.0,59,53,0.0,0.0,0.0,85,week-13,0.0,45,76,53,23,Right,0.0,45,71,43,0.0,-1.0,0.0,6,0.0,OLB_SpeedRusher,0.0,45,-1.0,0.0,0.0,29,84,27,12562
2023,13,Alabama,0.0,99,0.0,0.0,0.0,87,47,41,HenryDerrick_17557,0.0,0.0,66,75,0.0,-1.0,75,12,0.0,42,44,0.0,0.0,19,1/4/1994,2.0,Default Stride High and Tight,16500000,91,0.0,0.0,0.0,86,20,56,published,Henry,0.0,22,29,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,33,29,20,0.0,98,8045,21,26,Titans,28100000,0.0,0.0,0.0,0.0,36,Derrick Henry,96,0.0,38,0.0,42,36,49,92,0.0,0.0,15,0.0,0.0,0.0,0.0,49,86,0.0,0.0,55,93,255,0.0,41,Derrick,6,0.0,0.0,40,HB,0.0,0.0,0.0,0.0,91,35,0.0,97,32,0.0,0.0,14,99,0.0,0.0,0.0,11,week-13,0.0,43,47,96,94,Right,0.0,64,79,16,0.0,0.0,0.0,23,0.0,HB_PowerBack,0.0,31,0.0,0.0,0.0,30,85,28,17557
2023,13,Clemson,0.0,94,0.0,0.0,0.0,78,98,30,HopkinsDeAndre_506,0.0,0.0,97,84,0.0,0.0,73,32,0.0,54,52,0.0,0.0,35,6/6/1992,0.0,Short Stride Loose,42020000,59,0.0,0.0,0.0,90,28,95,published,Hopkins,0.0,10,22,0.0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.0,35,10,20,0.0,97,5873,20,23,Cardinals,52400000,0.0,0.0,0.0,0.0,45,DeAndre Hopkins,95,0.0,25,0.0,35,72,29,93,0.0,0.0,15,0.0,0.0,0.0,0.0,93,88,0.0,0.0,99,92,212,0.0,91,DeAndre,9,0.0,0.0,15,WR,0.0,0.0,0.0,0.0,90,37,0.0,97,15,0.0,0.0,32,81,0.0,0.0,0.0,30,week-13,0.0,27,49,72,84,Right,0.0,44,86,40,0.0,0.0,0.0,10,0.0,WR_Physical,0.0,35,0.0,0.0,0.0,7,89,30,506
2023,13,Penn State,0.0,90,0.0,0.0,0.0,82,44,94,ParsonsMicah_21476,0.0,0.0,62,61,0.0,0.0,75,92,0.0,45,88,0.0,0.0,64,5/26/1999,0.0,Default Stride Loose,7300000,62,0.0,0.0,0.0,71,87,40,published,Parsons,0.0,11,12,0.0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,84,6,20,0.0,89,1058,20,15,Cowboys,9780000,0.0,0.0,0.0,0.0,74,Micah Parsons,95,0.0,45,0.0,30,60,20,71,0.0,0.0,6,0.0,0.0,0.0,0.0,36,95,0.0,0.0,47,90,246,0.0,31,Micah,1,0.0,0.0,6,ROLB,0.0,0.0,0.0,0.0,92,45,0.0,87,6,0.0,0.0,61,58,0.0,0.0,0.0,86,week-13,0.0,45,81,69,57,Right,0.0,45,77,57,0.0,0.0,0.0,6,0.0,OLB_SpeedRusher,0.0,45,0.0,0.0,0.0,11,90,23,21476
2023,13,Mississippi St.,0.0,97,0.0,0.0,0.0,95,14,93,JonesChris_17676,0.0,0.0,29,21,0.0,0.0,78,89,0.0,44,91,0.0,0.0,29,7/3/1994,0.0,Default Stride High and Tight,22000000,33,0.0,0.0,0.0,31,95,13,published,Jones,0.0,95,12,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,84,6,17,0.0,82,8082,17,16,Chiefs,72090000,0.0,0.0,0.0,0.0,86,Chris Jones,95,0.0,45,0.0,23,9,19,27,0.0,0.0,6,0.0,0.0,0.0,0.0,6,79,0.0,0.0,16,90,300,0.0,3,Chris,6,0.0,0.0,6,DT,0.0,0.0,0.0,0.0,69,46,0.0,93,6,0.0,0.0,23,29,0.0,0.0,0.0,97,week-13,0.0,44,90,29,10,Right,0.0,44,62,13,0.0,0.0,0.0,6,0.0,DT_PowerRusher,0.0,45,0.0,0.0,0.0,9,72,28,17676
2023,13,Notre Dame,0.0,96,0.0,0.0,0.0,97,10,36,NelsonQuenton_13081,0.0,0.0,19,10,0.0,0.0,77,10,0.0,92,34,0.0,0.0,10,3/19/1996,0.0,Long Stride Awkward,63560000,37,0.0,0.0,0.0,12,18,10,published,Nelson,0.0,56,12,0.0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,28,6,15,0.0,90,9002,21,15,Colts,31000000,0.0,0.0,0.0,0.0,27,Quenton Nelson,95,0.0,87,0.0,27,10,96,16,0.0,0.0,6,0.0,0.0,0.0,0.0,10,67,0.0,0.0,12,96,329,0.0,10,Quenton,4,0.0,0.0,6,LG,0.0,0.0,0.0,0.0,64,93,0.0,91,6,0.0,0.0,9,10,0.0,0.0,0.0,10,week-13,0.0,92,92,35,11,Left,0.0,89,59,10,0.0,0.0,0.0,6,0.0,G_Power,0.0,91,0.0,0.0,0.0,10,69,26,13081
2023,13,Iowa,0.0,91,0.0,0.0,0.0,82,86,36,KittleGeorge_12836,0.0,0.0,92,64,0.0,0.0,76,18,0.0,77,34,0.0,0.0,24,10/9/1993,0.0,Default Stride Loose,42800000,84,0.0,0.0,0.0,81,35,84,published,Kittle,0.0,85,18,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,38,15,22,0.0,94,8622,19,14,49ers,20920000,0.0,0.0,0.0,0.0,31,George Kittle,95,0.0,58,0.0,30,31,65,89,0.0,0.0,10,0.0,0.0,0.0,0.0,80,89,0.0,0.0,88,86,250,0.0,77,George,5,0.0,0.0,20,TE,0.0,0.0,0.0,0.0,88,76,0.0,98,10,0.0,0.0,15,83,0.0,0.0,0.0,20,week-13,0.0,62,78,75,81,Right,0.0,62,77,20,0.0,0.0,0.0,10,0.0,TE_Possession,0.0,71,0.0,0.0,0.0,15,85,28,12836
2023,13,Stanford,0.0,90,0.0,0.0,0.0,72,72,44,McCaffreyChristian_12556,0.0,0.0,83,85,0.0,0.0,71,10,0.0,38,36,0.0,0.0,17,6/7/1996,0.0,Short Stride High and Tight,36290000,59,0.0,0.0,0.0,93,28,82,published,McCaffrey,0.0,23,38,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,27,41,23,0.0,98,8655,29,37,49ers,600000,0.0,0.0,0.0,0.0,32,Christian McCaffrey,95,0.0,32,0.0,52,88,47,91,0.0,0.0,31,0.0,0.0,0.0,0.0,74,93,0.0,0.0,75,86,205,0.0,67,Christian,5,0.0,0.0,45,HB,0.0,0.0,-2.0,0.0,91,22,0.0,93,46,0.0,0.0,12,77,0.0,0.0,0.0,10,week-13,0.0,36,45,96,84,Right,0.0,65,94,15,0.0,0.0,0.0,33,0.0,HB_ReceivingBack,0.0,22,0.0,0.0,0.0,15,96,26,12556
